week_end,k_hat_t,p_t,s_t,h_t,rho_t,I_t,interpretability,mode,degraded_reason,strict_contracts_satisfied
2010-03-12,1.0,"[0.007677060230629719, 0.27344901923393977, 0.2076026101807354, 0.254744448920189, 0.2565268614345061]",0.4783602114139347,0.15965148456587766,0.30858682452742014,0.1763606162325468,"{""L"": -0.35513974038666635, ""T"": -0.3590522625796957, ""P"": 0.5240800458555822, ""E"": 3.871104304822248, ""H"": -0.1367041765936645, ""I"": 0.1763606162325468, ""d"": 0.1081695385990516, ""a"": 0.16369661323784507, ""g_raw"": 0.13593307591844833, ""g_stress"": -0.08661326044535114, ""s"": 0.4783602114139347, ""drift_probe_raw"": -0.20329334106345107, ""drift_flag"": 0, ""k_hat_t"": 1, ""p_t"": [0.007677060230629719, 0.27344901923393977, 0.2076026101807354, 0.254744448920189, 0.2565268614345061], ""h_t"": 0.15965148456587766, ""rho_t"": 0.30858682452742014}",strict,,True
2010-03-19,3.0,"[0.011541016780071845, 0.1626570553400265, 0.2684763342171455, 0.28434523508962845, 0.2729803585731278]",0.4734543635602442,0.16888510214738553,0.29459908029486126,-0.05505900357636158,"{""L"": -0.7442887097034341, ""T"": -0.2710496554894488, ""P"": 0.6213549649794273, ""E"": 2.7571457529890777, ""H"": -0.2372441220578239, ""I"": -0.05505900357636158, ""d"": 0.1773482025565184, ""a"": 0.15791155208059818, ""g_raw"": 0.16762987731855827, ""g_stress"": -0.1062824798109448, ""s"": 0.4734543635602442, ""drift_probe_raw"": -0.20385438887439875, ""drift_flag"": 0, ""k_hat_t"": 3, ""p_t"": [0.011541016780071845, 0.1626570553400265, 0.2684763342171455, 0.28434523508962845, 0.2729803585731278], ""h_t"": 0.16888510214738553, ""rho_t"": 0.29459908029486126}",strict,,True
2010-03-26,4.0,"[0.007139235995805782, 0.21391013072876444, 0.23641979904377053, 0.26064817333544316, 0.28188266089621605]",0.4922424090873677,0.5385522875732044,0.35366495967369915,0.0422298799059717,"{""L"": -0.22173413316014848, ""T"": -0.2199620911319048, ""P"": 0.5269969615982955, ""E"": 3.6465784516043183, ""H"": -0.033931144760652204, ""I"": 0.0422298799059717, ""d"": 0.1859190636485773, ""a"": 0.12913389740371398, ""g_raw"": 0.15752648052614565, ""g_stress"": -0.03103285389555921, ""s"": 0.4922424090873677, ""drift_probe_raw"": -0.20376211867032704, ""drift_flag"": 0, ""k_hat_t"": 4, ""p_t"": [0.007139235995805782, 0.21391013072876444, 0.23641979904377053, 0.26064817333544316, 0.28188266089621605], ""h_t"": 0.5385522875732044, ""rho_t"": 0.35366495967369915}",strict,,True
2010-04-02,3.0,"[0.012395913606983921, 0.09789259787230845, 0.2945423126913498, 0.32946462352038214, 0.2657045523089757]",0.5655722598250066,0.39269462573786473,0.3427912524310759,-0.24195139024193782,"{""L"": -0.5183594298118598, ""T"": -0.267961355745184, ""P"": 0.27609184054986846, ""E"": 3.3529585926977568, ""H"": -0.2321072862980912, ""I"": -0.24195139024193782, ""d"": 0.2762200346273811, ""a"": 0.20240742795509495, ""g_raw"": 0.239313731291238, ""g_stress"": 0.26380844262962316, ""s"": 0.5655722598250066, ""drift_probe_raw"": -0.2048585489856999, ""drift_flag"": 0, ""k_hat_t"": 3, ""p_t"": [0.012395913606983921, 0.09789259787230845, 0.2945423126913498, 0.32946462352038214, 0.2657045523089757], ""h_t"": 0.39269462573786473, ""rho_t"": 0.3427912524310759}",strict,,True
2010-04-09,4.0,"[0.007151716033292619, 0.27191311813901886, 0.22084410394707954, 0.22490480192688772, 0.2751862599537212]",0.5219200793551837,0.1987697749883128,0.33734546762523765,0.14323502540632332,"{""L"": 0.08844886307786044, ""T"": -0.3051155631090685, ""P"": 0.050378615019941266, ""E"": 3.2495867288965226, ""H"": -0.05881624810204449, ""I"": 0.14323502540632332, ""d"": 0.11143240208383265, ""a"": 0.2936339355493922, ""g_raw"": 0.20253316881661243, ""g_stress"": 0.0877365549602285, ""s"": 0.5219200793551837, ""drift_probe_raw"": -0.20568397619115014, ""drift_flag"": 0, ""k_hat_t"": 4, ""p_t"": [0.007151716033292619, 0.27191311813901886, 0.22084410394707954, 0.22490480192688772, 0.2751862599537212], ""h_t"": 0.1987697749883128, ""rho_t"": 0.33734546762523765}",strict,,True
2010-04-16,1.0,"[0.0074155287524811896, 0.31837900292580096, 0.20724905205544938, 0.20335397792712934, 0.26360243833913916]",0.4419940473451636,0.11612641418805389,0.2880519970285329,0.2183118083318351,"{""L"": -0.1530557989005709, ""T"": -0.2479683038160274, ""P"": 0.20020970212131273, ""E"": 4.298250728101747, ""H"": -0.09795880036550977, ""I"": 0.2183118083318351, ""d"": 0.11503271734634803, ""a"": 0.0708579723304025, ""g_raw"": 0.09294534483837527, ""g_stress"": -0.2330732157224874, ""s"": 0.4419940473451636, ""drift_probe_raw"": -0.19958263788348718, ""drift_flag"": 0, ""k_hat_t"": 1, ""p_t"": [0.0074155287524811896, 0.31837900292580096, 0.20724905205544938, 0.20335397792712934, 0.26360243833913916], ""h_t"": 0.11612641418805389, ""rho_t"": 0.2880519970285329}",strict,,True
2010-04-23,3.0,"[0.013789227098883399, 0.09147685017231198, 0.29647761600055605, 0.34415061309062245, 0.25410569363762614]",0.6347284207300233,0.5618503100900839,0.43940410924870643,-0.2713506269230633,"{""L"": -0.6237566454433439, ""T"": -0.24445381042874598, ""P"": 0.21203768663622938, ""E"": 3.4326120049600295, ""H"": -0.2820520701683413, ""I"": -0.2713506269230633, ""d"": 0.272009433929768, ""a"": 0.3442815002105349, ""g_raw"": 0.30814546707015145, ""g_stress"": 0.5525560938132279, ""s"": 0.6347284207300233, ""drift_probe_raw"": -0.19433459207634649, ""drift_flag"": 0, ""k_hat_t"": 3, ""p_t"": [0.013789227098883399, 0.09147685017231198, 0.29647761600055605, 0.34415061309062245, 0.25410569363762614], ""h_t"": 0.5618503100900839, ""rho_t"": 0.43940410924870643}",strict,,True
2010-04-30,4.0,"[0.011810496553707849, 0.18982548112158115, 0.2637035901595557, 0.2627229945865631, 0.2719374375785922]",0.4282259199254958,0.49794777505858034,0.27436442215728896,-0.003670654367499561,"{""L"": -0.5021700527155006, ""T"": -0.24050905404036438, ""P"": 0.1760866734142434, ""E"": 3.0152660478152233, ""H"": -0.24102452164676696, ""I"": -0.003670654367499561, ""d"": 0.02981491803571045, ""a"": 0.22187511337336302, ""g_raw"": 0.12584501570453674, ""g_stress"": -0.289093041844853, ""s"": 0.4282259199254958, ""drift_probe_raw"": -0.19699636851118818, ""drift_flag"": 0, ""k_hat_t"": 4, ""p_t"": [0.011810496553707849, 0.18982548112158115, 0.2637035901595557, 0.2627229945865631, 0.2719374375785922], ""h_t"": 0.49794777505858034, ""rho_t"": 0.27436442215728896}",strict,,True
2010-05-07,3.0,"[0.01393674725849049, 0.07941254686868485, 0.2963354652202343, 0.365325076638307, 0.24499016401428356]",0.6129151947169383,0.5848827269495941,0.44724023323041473,-0.31266103672372453,"{""L"": -0.6413013027249151, ""T"": -0.2294013189135649, ""P"": 0.1978774796150025, ""E"": 4.931014573533779, ""H"": -0.2873416128059632, ""I"": -0.31266103672372453, ""d"": 0.2582502513802548, ""a"": 0.2084699786188024, ""g_raw"": 0.2333601149995286, ""g_stress"": 0.4595827775735877, ""s"": 0.6129151947169383, ""drift_probe_raw"": -0.1999057461138768, ""drift_flag"": 0, ""k_hat_t"": 3, ""p_t"": [0.01393674725849049, 0.07941254686868485, 0.2963354652202343, 0.365325076638307, 0.24499016401428356], ""h_t"": 0.5848827269495941, ""rho_t"": 0.44724023323041473}",strict,,True
2010-05-14,4.0,"[0.008602660472144488, 0.2038208142192247, 0.254498633180088, 0.2496954692044948, 0.283382422924048]",0.4305187425565593,0.28730846348663197,0.30110900342469094,0.005822483616583947,"{""L"": -0.15384204927558093, ""T"": -0.13159084465582216, ""P"": 0.056721557401449685, ""E"": 2.390057231233812, ""H"": -0.09341322598940771, ""I"": 0.005822483616583947, ""d"": 0.07923259682735341, ""a"": 0.25730185892867036, ""g_raw"": 0.16826722787801188, ""g_stress"": -0.27973501216176133, ""s"": 0.4305187425565593, ""drift_probe_raw"": -0.2019143291487825, ""drift_flag"": 0, ""k_hat_t"": 4, ""p_t"": [0.008602660472144488, 0.2038208142192247, 0.254498633180088, 0.2496954692044948, 0.283382422924048], ""h_t"": 0.28730846348663197, ""rho_t"": 0.30110900342469094}",strict,,True
2010-05-21,4.0,"[0.01057063189012324, 0.24305878658485722, 0.24477396330390336, 0.21730254031029672, 0.28429407791081945]",0.4099962822353455,0.45687858535157366,0.26255758715668653,0.09503838026963293,"{""L"": -0.40730986159333155, ""T"": -0.14047501773679977, ""P"": -0.009855560678556047, ""E"": 3.2774184892748406, ""H"": -0.21455409101485154, ""I"": 0.09503838026963293, ""d"": 0.09584521057126855, ""a"": 0.12709029281472556, ""g_raw"": 0.11146775169299705, ""g_stress"": -0.36398074623736476, ""s"": 0.4099962822353455, ""drift_probe_raw"": -0.20466736641904734, ""drift_flag"": 0, ""k_hat_t"": 4, ""p_t"": [0.01057063189012324, 0.24305878658485722, 0.24477396330390336, 0.21730254031029672, 0.28429407791081945], ""h_t"": 0.45687858535157366, ""rho_t"": 0.26255758715668653}",strict,,True
2010-05-28,1.0,"[0.005977246373433313, 0.360666586489303, 0.19201311611195038, 0.15272815831034176, 0.2886148927149715]",0.4421723467204108,0.18043216280501287,0.2951226666251303,0.2671485346346061,"{""L"": -0.010994342532205194, ""T"": -0.04978347464474919, ""P"": -0.0021982979643872707, ""E"": 2.6792037081002533, ""H"": -0.02237152762964111, ""I"": 0.2671485346346061, ""d"": 0.20819344616061075, ""a"": 0.14079578055415656, ""g_raw"": 0.17449461335738364, ""g_stress"": -0.2323503187986961, ""s"": 0.4421723467204108, ""drift_probe_raw"": -0.20499270525427585, ""drift_flag"": 0, ""k_hat_t"": 1, ""p_t"": [0.005977246373433313, 0.360666586489303, 0.19201311611195038, 0.15272815831034176, 0.2886148927149715], ""h_t"": 0.18043216280501287, ""rho_t"": 0.2951226666251303}",strict,,True
2010-06-04,1.0,"[0.007376628767135994, 0.3385623306646189, 0.20360335624605388, 0.16260890901215894, 0.2878487753100321]",0.40969639350744524,0.1895376007130459,0.2712519972784102,0.24295775778031892,"{""L"": -0.16062768296313037, ""T"": -0.07724890453077188, ""P"": -0.017246402462054555, ""E"": 3.3788331776138754, ""H"": -0.09559979038653595, ""I"": 0.24295775778031892, ""d"": 0.15385601680704641, ""a"": 0.07026171467850223, ""g_raw"": 0.11205886574277432, ""g_stress"": -0.3652206100709235, ""s"": 0.40969639350744524, ""drift_probe_raw"": -0.20561860015218292, ""drift_flag"": 0, ""k_hat_t"": 1, ""p_t"": [0.007376628767135994, 0.3385623306646189, 0.20360335624605388, 0.16260890901215894, 0.2878487753100321], ""h_t"": 0.1895376007130459, ""rho_t"": 0.2712519972784102}",strict,,True
2010-06-11,4.0,"[0.009719620713163766, 0.1777107823846317, 0.26666482907534395, 0.26987825970409357, 0.27602650812276697]",0.497667647008446,0.27457809999820293,0.3107772366399342,-0.04363828315071251,"{""L"": -0.25149732318344437, ""T"": -0.04073943252721102, ""P"": -0.05360879177537099, ""E"": 4.072178448317473, ""H"": -0.12825992860174437, ""I"": -0.04363828315071251, ""d"": 0.10480993111118367, ""a"": 0.2228347948629529, ""g_raw"": 0.1638223629870683, ""g_stress"": -0.009329479634823085, ""s"": 0.497667647008446, ""drift_probe_raw"": -0.20511671980713575, ""drift_flag"": 0, ""k_hat_t"": 4, ""p_t"": [0.009719620713163766, 0.1777107823846317, 0.26666482907534395, 0.26987825970409357, 0.27602650812276697], ""h_t"": 0.27457809999820293, ""rho_t"": 0.3107772366399342}",strict,,True
2010-06-18,4.0,"[0.00864788276283341, 0.26506222140194574, 0.23420238431482138, 0.20503046711582856, 0.2870570444045709]",0.33265129143967503,0.5444216988330017,0.2671510951509495,0.12444183544680892,"{""L"": -0.16605868140915844, ""T"": -0.08930172378630485, ""P"": -0.0675342748306866, ""E"": 2.186079838864964, ""H"": -0.11456264459654171, ""I"": 0.12444183544680892, ""d"": 0.05454306440756051, ""a"": 0.13379163164450483, ""g_raw"": 0.09416734802603267, ""g_stress"": -0.696217942284276, ""s"": 0.33265129143967503, ""drift_probe_raw"": -0.20525442338089422, ""drift_flag"": 0, ""k_hat_t"": 4, ""p_t"": [0.00864788276283341, 0.26506222140194574, 0.23420238431482138, 0.20503046711582856, 0.2870570444045709], ""h_t"": 0.5444216988330017, ""rho_t"": 0.2671510951509495}",strict,,True
2010-06-25,3.0,"[0.016447231346903738, 0.06057275987597586, 0.3039191811185377, 0.42151073047234006, 0.1975500971862426]",0.6421866641346585,0.10085483311822394,0.372934135240919,-0.38887952885533705,"{""L"": -0.6421339149171378, ""T"": -0.1719188862413552, ""P"": -0.18554389388383213, ""E"": 2.9678143903079266, ""H"": -0.36341114962228743, ""I"": -0.38887952885533705, ""d"": 0.34890514000217815, ""a"": 0.3660044071753499, ""g_raw"": 0.357454773588764, ""g_stress"": 0.5848675733102016, ""s"": 0.6421866641346585, ""drift_probe_raw"": -0.2049736750187408, ""drift_flag"": 0, ""k_hat_t"": 3, ""p_t"": [0.016447231346903738, 0.06057275987597586, 0.3039191811185377, 0.42151073047234006, 0.1975500971862426], ""h_t"": 0.10085483311822394, ""rho_t"": 0.372934135240919}",strict,,True
2010-07-02,3.0,"[0.016017358773310352, 0.08718712504514549, 0.3022239527827783, 0.3716853978940318, 0.22288616550473395]",0.3948181833942092,0.22888414933242582,0.23346559375226494,-0.2757101855709757,"{""L"": -0.5836025128118449, ""T"": -0.20027602459598218, ""P"": -0.1538195755973312, ""E"": 1.9072739487321584, ""H"": -0.3419925076326646, ""I"": -0.2757101855709757, ""d"": 0.20891050248976667, ""a"": 0.12859085655556748, ""g_raw"": 0.1687506795226671, ""g_stress"": -0.4271035724698802, ""s"": 0.3948181833942092, ""drift_probe_raw"": -0.20506318644039642, ""drift_flag"": 0, ""k_hat_t"": 3, ""p_t"": [0.016017358773310352, 0.08718712504514549, 0.3022239527827783, 0.3716853978940318, 0.22288616550473395], ""h_t"": 0.22888414933242582, ""rho_t"": 0.23346559375226494}",strict,,True
2010-07-09,3.0,"[0.012149396440427037, 0.1512369419805497, 0.284317885812953, 0.2881951109211056, 0.26410066484496464]",0.37052689417335954,0.15850792664875443,0.22747323596708402,-0.10076641118262313,"{""L"": -0.39043383279274696, ""T"": -0.10446646848909996, ""P"": -0.11450901972239676, ""E"": 2.847044310317274, ""H"": -0.22136405201888298, ""I"": -0.10076641118262313, ""d"": 0.04012996738646179, ""a"": 0.159177588532869, ""g_raw"": 0.0996537779596654, ""g_stress"": -0.5299570985368165, ""s"": 0.37052689417335954, ""drift_probe_raw"": -0.20623066486024488, ""drift_flag"": 0, ""k_hat_t"": 3, ""p_t"": [0.012149396440427037, 0.1512369419805497, 0.284317885812953, 0.2881951109211056, 0.26410066484496464], ""h_t"": 0.15850792664875443, ""rho_t"": 0.22747323596708402}",strict,,True
2010-07-16,4.0,"[0.009128221318845425, 0.21018486377293025, 0.2605591019910499, 0.23485920983678837, 0.2852686030803861]",0.376872588600207,0.1469823644388644,0.23821461518025966,0.013458948929141446,"{""L"": -0.09958311194035699, ""T"": -0.0789962268301494, ""P"": -0.18188669929121618, ""E"": 3.2932991121365855, ""H"": -0.11295359898949914, ""I"": 0.013458948929141446, ""d"": 0.0715967505943006, ""a"": 0.09759016665259843, ""g_raw"": 0.08459345862344951, ""g_stress"": -0.5028438415042624, ""s"": 0.376872588600207, ""drift_probe_raw"": -0.20634146499039355, ""drift_flag"": 0, ""k_hat_t"": 4, ""p_t"": [0.009128221318845425, 0.21018486377293025, 0.2605591019910499, 0.23485920983678837, 0.2852686030803861], ""h_t"": 0.1469823644388644, ""rho_t"": 0.23821461518025966}",strict,,True
2010-07-23,4.0,"[0.011068432908242613, 0.28179426662020296, 0.23833037495062268, 0.17823933132017614, 0.29056759420075573]",0.4876000166824415,0.404970068702626,0.3161003468415935,0.1552993919945327,"{""L"": -0.3122388008504488, ""T"": -0.1506413843330631, ""P"": -0.2657009719403294, ""E"": 3.6225264650042694, ""H"": -0.24404524784183396, ""I"": 0.1552993919945327, ""d"": 0.18203985855719299, ""a"": 0.1599979396124442, ""g_raw"": 0.1710188990848186, ""g_stress"": -0.04961010564462982, ""s"": 0.4876000166824415, ""drift_probe_raw"": -0.20915089644613072, ""drift_flag"": 0, ""k_hat_t"": 4, ""p_t"": [0.011068432908242613, 0.28179426662020296, 0.23833037495062268, 0.17823933132017614, 0.29056759420075573], ""h_t"": 0.404970068702626, ""rho_t"": 0.3161003468415935}",strict,,True
2010-07-30,4.0,"[0.011487357104866062, 0.25901640249617114, 0.24733953252909507, 0.1921712473153266, 0.2899854605545411]",0.4068562676638558,0.5092528752676748,0.2719734414260473,0.12007815830911565,"{""L"": -0.3429618400114449, ""T"": -0.12606065572405634, ""P"": -0.2663535193606418, ""E"": 3.759897596470565, ""H"": -0.24789434534815813, ""I"": 0.12007815830911565, ""d"": 0.1261608628765739, ""a"": 0.05072569685738672, ""g_raw"": 0.0884432798669803, ""g_stress"": -0.37697677894072695, ""s"": 0.4068562676638558, ""drift_probe_raw"": -0.21197777233294815, ""drift_flag"": 0, ""k_hat_t"": 4, ""p_t"": [0.011487357104866062, 0.25901640249617114, 0.24733953252909507, 0.1921712473153266, 0.2899854605545411], ""h_t"": 0.5092528752676748, ""rho_t"": 0.2719734414260473}",strict,,True
2010-08-06,2.0,"[0.012160543720597316, 0.18596951121599015, 0.27543960526861655, 0.25117432863797795, 0.2752560111568179]",0.3435611549668901,0.24489144821764938,0.2141781164230745,-0.015127740010609477,"{""L"": -0.40869485138809886, ""T"": -0.11689802051055681, ""P"": -0.12584784525487913, ""E"": 2.8648355443172764, ""H"": -0.23585420904765422, ""I"": -0.015127740010609477, ""d"": 0.02035529642506991, ""a"": 0.1210850355504552, ""g_raw"": 0.07072016598776255, ""g_stress"": -0.6474644057155412, ""s"": 0.3435611549668901, ""drift_probe_raw"": -0.21525037813114764, ""drift_flag"": 0, ""k_hat_t"": 2, ""p_t"": [0.012160543720597316, 0.18596951121599015, 0.27543960526861655, 0.25117432863797795, 0.2752560111568179], ""h_t"": 0.24489144821764938, ""rho_t"": 0.2141781164230745}",strict,,True
2010-08-13,3.0,"[0.01112636748805542, 0.14516541888942833, 0.28699177610527793, 0.2965580124885073, 0.26015842502873104]",0.33282602746107526,0.18236414755573713,0.20332910602978027,-0.11047187590790286,"{""L"": -0.4140959590061624, ""T"": -0.08132188800962187, ""P"": 0.05552453060299162, ""E"": 2.0537139765976455, ""H"": -0.18021991175508473, ""I"": -0.11047187590790286, ""d"": 0.10667559794415422, ""a"": 0.09044315759110516, ""g_raw"": 0.09855937776762969, ""g_stress"": -0.6954309268957464, ""s"": 0.33282602746107526, ""drift_probe_raw"": -0.21803131801316405, ""drift_flag"": 0, ""k_hat_t"": 3, ""p_t"": [0.01112636748805542, 0.14516541888942833, 0.28699177610527793, 0.2965580124885073, 0.26015842502873104], ""h_t"": 0.18236414755573713, ""rho_t"": 0.20332910602978027}",strict,,True
2010-08-20,1.0,"[0.007335053285955659, 0.30605933058037277, 0.22188803253248468, 0.16927182304126104, 0.29544576055992594]",0.42101735917282596,0.22933346467191587,0.2760220426406086,0.1733488537170761,"{""L"": -0.09914654405753905, ""T"": -0.10932730548747566, ""P"": 0.006341536394395478, ""E"": 2.0500837635819913, ""H"": -0.07633779044503322, ""I"": 0.1733488537170761, ""d"": 0.15356070403751762, ""a"": 0.21441074689663359, ""g_raw"": 0.1839857254670756, ""g_stress"": -0.31859842980140246, ""s"": 0.42101735917282596, ""drift_probe_raw"": -0.20968343824040006, ""drift_flag"": 0, ""k_hat_t"": 1, ""p_t"": [0.007335053285955659, 0.30605933058037277, 0.22188803253248468, 0.16927182304126104, 0.29544576055992594], ""h_t"": 0.22933346467191587, ""rho_t"": 0.2760220426406086}",strict,,True
2010-08-27,4.0,"[0.008750958871326858, 0.27171537199453655, 0.2377450958568414, 0.1892426339056582, 0.29254593937163703]",0.38253331066457597,0.5368217808542063,0.2891022296698945,0.12548405140910596,"{""L"": -0.16075546335417337, ""T"": -0.1313686690297662, ""P"": -0.08648718399972606, ""E"": 3.542561394506932, ""H"": -0.13190301550201905, ""I"": 0.12548405140910596, ""d"": 0.08824476153369346, ""a"": 0.06590967525784296, ""g_raw"": 0.0770772183957682, ""g_stress"": -0.4788093864714691, ""s"": 0.38253331066457597, ""drift_probe_raw"": -0.20181739195531903, ""drift_flag"": 0, ""k_hat_t"": 4, ""p_t"": [0.008750958871326858, 0.27171537199453655, 0.2377450958568414, 0.1892426339056582, 0.29254593937163703], ""h_t"": 0.5368217808542063, ""rho_t"": 0.2891022296698945}",strict,,True
2010-09-03,4.0,"[0.009764927272209085, 0.24172671456011516, 0.2514791506344087, 0.20959674843415405, 0.287432459099113]",0.27264710231367584,0.28763283948178753,0.17418459147734366,0.0784342640007003,"{""L"": -0.29507704936597023, ""T"": -0.13260688861170794, ""P"": 0.005842271845027502, ""E"": 1.9431305097811138, ""H"": -0.16298266279922902, ""I"": 0.0784342640007003, ""d"": 0.03671239228521315, ""a"": 0.0479966080746664, ""g_raw"": 0.042354500179939775, ""g_stress"": -0.98123348265243, ""s"": 0.27264710231367584, ""drift_probe_raw"": -0.20331862534984008, ""drift_flag"": 0, ""k_hat_t"": 4, ""p_t"": [0.009764927272209085, 0.24172671456011516, 0.2514791506344087, 0.20959674843415405, 0.287432459099113], ""h_t"": 0.28763283948178753, ""rho_t"": 0.17418459147734366}",strict,,True
2010-09-10,4.0,"[0.008903420375248702, 0.23865956487107298, 0.2515358823691713, 0.21298500408903343, 0.28791612829547353]",0.3010364827089783,0.49796699967973934,0.19216404934641151,0.0688425039197354,"{""L"": -0.29909815090724956, ""T"": -0.13290111042753125, ""P"": 0.18961136358125052, ""E"": 2.6530375277735887, ""H"": -0.11875180811722313, ""I"": 0.0688425039197354, ""d"": 0.03896306989176399, ""a"": 0.03555799127465613, ""g_raw"": 0.037260530583210064, ""g_stress"": -0.8423670857376573, ""s"": 0.3010364827089783, ""drift_probe_raw"": -0.20462736717012703, ""drift_flag"": 0, ""k_hat_t"": 4, ""p_t"": [0.008903420375248702, 0.23865956487107298, 0.2515358823691713, 0.21298500408903343, 0.28791612829547353], ""h_t"": 0.49796699967973934, ""rho_t"": 0.19216404934641151}",strict,,True
2010-09-17,3.0,"[0.012001073419874497, 0.12261210004544659, 0.2976444813049673, 0.3269097091910612, 0.24083263603865038]",0.38696056023723596,0.14768614419917944,0.23218333463077823,-0.17025502153266323,"{""L"": -0.45891392480385873, ""T"": -0.11730581161460268, ""P"": 0.06645263978756913, ""E"": 1.5444325328080515, ""H"": -0.20800944403976215, ""I"": -0.17025502153266323, ""d"": 0.17766222632822862, ""a"": 0.17585728282728574, ""g_raw"": 0.17675975457775717, ""g_stress"": -0.46010649648962954, ""s"": 0.38696056023723596, ""drift_probe_raw"": -0.20738865764963693, ""drift_flag"": 0, ""k_hat_t"": 3, ""p_t"": [0.012001073419874497, 0.12261210004544659, 0.2976444813049673, 0.3269097091910612, 0.24083263603865038], ""h_t"": 0.14768614419917944, ""rho_t"": 0.23218333463077823}",strict,,True
2010-09-24,2.0,"[0.010718859421208654, 0.17600649601668986, 0.278414974674684, 0.26579205866720357, 0.26906761122021394]",0.35692649995780334,0.5925332563766579,0.32909710359707156,-0.044900982711141124,"{""L"": -0.2136245468524134, ""T"": -0.1961656420879083, ""P"": -0.08162392922261849, ""E"": 2.9179362596148106, ""H"": -0.1745137757773879, ""I"": -0.044900982711141124, ""d"": 0.04781544971290205, ""a"": 0.11558999427392151, ""g_raw"": 0.08170272199341178, ""g_stress"": -0.5887291475903588, ""s"": 0.35692649995780334, ""drift_probe_raw"": -0.20994860554114328, ""drift_flag"": 0, ""k_hat_t"": 2, ""p_t"": [0.010718859421208654, 0.17600649601668986, 0.278414974674684, 0.26579205866720357, 0.26906761122021394], ""h_t"": 0.5925332563766579, ""rho_t"": 0.32909710359707156}",strict,,True
2010-10-01,1.0,"[0.006049228949876021, 0.3309851356834562, 0.2099807737253941, 0.1539008843333509, 0.2990839773079228]",0.43951695338812546,0.5660911195476691,0.36135072817337466,0.20381924028094978,"{""L"": 0.15537633596292585, ""T"": -0.2516467350423293, ""P"": 0.0773647795734682, ""E"": 2.360469566410708, ""H"": -0.006584627986277864, ""I"": 0.20381924028094978, ""d"": 0.17424662495509216, ""a"": 0.19593705411525708, ""g_raw"": 0.1850918395351746, ""g_stress"": -0.24312270451035214, ""s"": 0.43951695338812546, ""drift_probe_raw"": -0.2080447339198389, ""drift_flag"": 0, ""k_hat_t"": 1, ""p_t"": [0.006049228949876021, 0.3309851356834562, 0.2099807737253941, 0.1539008843333509, 0.2990839773079228], ""h_t"": 0.5660911195476691, ""rho_t"": 0.36135072817337466}",strict,,True
2010-10-08,4.0,"[0.008142304887220704, 0.24652604103949838, 0.24800953492970323, 0.20797821511684214, 0.2893439040267355]",0.3596383085525813,0.4300434591981046,0.24122768373737924,0.07631831874811272,"{""L"": -0.025515626193151703, ""T"": -0.25074565704721996, ""P"": 0.06401346546610256, ""E"": 2.872785839489519, ""H"": -0.08196386407726203, ""I"": 0.07631831874811272, ""d"": 0.047987103253738644, ""a"": 0.121457493841717, ""g_raw"": 0.08472229854772782, ""g_stress"": -0.5769343316699169, ""s"": 0.3596383085525813, ""drift_probe_raw"": -0.20644197072266826, ""drift_flag"": 0, ""k_hat_t"": 4, ""p_t"": [0.008142304887220704, 0.24652604103949838, 0.24800953492970323, 0.20797821511684214, 0.2893439040267355], ""h_t"": 0.4300434591981046, ""rho_t"": 0.24122768373737924}",strict,,True
2010-10-15,1.0,"[0.004473384491253672, 0.42378214038600504, 0.170251696461895, 0.10778812273292047, 0.29370465592792583]",0.4938894242861316,0.1429208770211471,0.33643918254500527,0.33499673640190236,"{""L"": 0.18076232404076706, ""T"": -0.17822172046323548, ""P"": 0.23361956295846556, ""E"": 2.6388887267816723, ""H"": 0.0683322181937908, ""I"": 0.33499673640190236, ""d"": 0.24860552722556545, ""a"": 0.18840898686590024, ""g_raw"": 0.21850725704573284, ""g_stress"": -0.024443519837146904, ""s"": 0.4938894242861316, ""drift_probe_raw"": -0.20143778832024636, ""drift_flag"": 0, ""k_hat_t"": 1, ""p_t"": [0.004473384491253672, 0.42378214038600504, 0.170251696461895, 0.10778812273292047, 0.29370465592792583], ""h_t"": 0.1429208770211471, ""rho_t"": 0.33643918254500527}",strict,,True
