week_end,k_hat_t,p_t,s_t,h_t,rho_t,I_t,interpretability,mode,degraded_reason,strict_contracts_satisfied
2023-11-03,4.0,"[0.0013254391629493253, 0.04598925695917823, 0.36722347711521325, 0.16364078267069815, 0.421821044091961]",0.5676242148596489,0.5533664169900422,0.40459266371289015,0.24886259231105828,"{""L"": 0.08164010234370331, ""T"": 0.2867668025378637, ""P"": 0.573541314194263, ""E"": 0.7693739142529594, ""H"": 0.2764097503742994, ""I"": 0.24886259231105828, ""d"": 0.850946496037317, ""a"": 1.3928964641409842, ""g_raw"": 1.1219214800891506, ""g_stress"": 0.2721645230806847, ""s"": 0.5676242148596489, ""drift_probe_raw"": -0.29537489808572176, ""drift_flag"": 0, ""k_hat_t"": 4, ""p_t"": [0.0013254391629493253, 0.04598925695917823, 0.36722347711521325, 0.16364078267069815, 0.421821044091961], ""h_t"": 0.5533664169900422, ""rho_t"": 0.40459266371289015}",strict,,True
2023-11-10,2.0,"[0.002053367880553509, 0.03658781449228085, 0.39889036914434534, 0.20788533413794982, 0.3545831143448705]",0.48453927329773644,0.4080641726705238,0.28645378072276206,0.14697997688327272,"{""L"": -0.1746409167131907, ""T"": 0.4540434871363448, ""P"": 0.6683029251481929, ""E"": 1.1009775474705628, ""H"": 0.2561345850994926, ""I"": 0.14697997688327272, ""d"": 0.48544981725585945, ""a"": 0.3263337665628515, ""g_raw"": 0.4058917919093555, ""g_stress"": -0.06186262820639754, ""s"": 0.48453927329773644, ""drift_probe_raw"": -0.2923620274894574, ""drift_flag"": 0, ""k_hat_t"": 2, ""p_t"": [0.002053367880553509, 0.03658781449228085, 0.39889036914434534, 0.20788533413794982, 0.3545831143448705], ""h_t"": 0.4080641726705238, ""rho_t"": 0.28645378072276206}",strict,,True
2023-11-17,4.0,"[0.0004151442165026372, 0.05373804321038909, 0.30395274457609656, 0.09319208624696887, 0.5487019817500428]",0.5794055608139294,0.3798348695717036,0.39339588404879144,0.45380251090010354,"{""L"": 0.07649799385083203, ""T"": 0.5713014627943456, ""P"": 0.7272704911571477, ""E"": 1.1653474387122431, ""H"": 0.4123723323076407, ""I"": 0.45380251090010354, ""d"": 1.1210314520120066, ""a"": 0.6000585028165324, ""g_raw"": 0.8605449774142695, ""g_stress"": 0.3203336407925201, ""s"": 0.5794055608139294, ""drift_probe_raw"": -0.2666602665357802, ""drift_flag"": 0, ""k_hat_t"": 4, ""p_t"": [0.0004151442165026372, 0.05373804321038909, 0.30395274457609656, 0.09319208624696887, 0.5487019817500428], ""h_t"": 0.3798348695717036, ""rho_t"": 0.39339588404879144}",strict,,True
2023-11-24,4.0,"[0.00035263198510998177, 0.05832408553090947, 0.28420970544527174, 0.08175658005283261, 0.5753569969858762]",0.46143433225971836,0.35825195560518863,0.3199205663222048,0.5039940095039452,"{""L"": 0.0053305540410374525, ""T"": 0.6163259504458395, ""P"": 0.8012597246008198, ""E"": 0.7929560598539581, ""H"": 0.41816123542266376, ""I"": 0.5039940095039452, ""d"": 1.0547183440589525, ""a"": 0.10555723059712956, ""g_raw"": 0.580137787328041, ""g_stress"": -0.15456968296924128, ""s"": 0.46143433225971836, ""drift_probe_raw"": -0.24401469773110876, ""drift_flag"": 0, ""k_hat_t"": 4, ""p_t"": [0.00035263198510998177, 0.05832408553090947, 0.28420970544527174, 0.08175658005283261, 0.5753569969858762], ""h_t"": 0.35825195560518863, ""rho_t"": 0.3199205663222048}",strict,,True
2023-12-01,4.0,"[0.0008854786551727407, 0.02473890906758029, 0.39895323634999086, 0.16945790529800353, 0.4059644706292526]",0.34641801340921907,0.37008290655977694,0.20955915207666864,0.23070974427673768,"{""L"": 0.26418386464117594, ""T"": 0.5968037253515703, ""P"": 0.8056752456137098, ""E"": -0.22703214610500289, ""H"": 0.5159736611329474, ""I"": 0.23070974427673768, ""d"": 0.6971347459345819, ""a"": 0.8709935234236397, ""g_raw"": 0.7840641346791108, ""g_stress"": -0.6348218057754274, ""s"": 0.34641801340921907, ""drift_probe_raw"": -0.23981235069551654, ""drift_flag"": 0, ""k_hat_t"": 4, ""p_t"": [0.0008854786551727407, 0.02473890906758029, 0.39895323634999086, 0.16945790529800353, 0.4059644706292526], ""h_t"": 0.37008290655977694, ""rho_t"": 0.20955915207666864}",strict,,True
2023-12-08,4.0,"[0.0005459684205402862, 0.029783832648419946, 0.3633854747525794, 0.12940355209426302, 0.4768811720841974]",0.34624354019702297,0.5113316288116928,0.2338892220377401,0.33820880131008746,"{""L"": 0.353037415959932, ""T"": 0.6046495280980831, ""P"": 0.8142420385732159, ""E"": 0.18540945318433266, ""H"": 0.5564028108616058, ""I"": 0.33820880131008746, ""d"": 0.7052255158001332, ""a"": 0.20528238334650425, ""g_raw"": 0.4552539495733187, ""g_stress"": -0.6355924956252734, ""s"": 0.34624354019702297, ""drift_probe_raw"": -0.23490543026524377, ""drift_flag"": 0, ""k_hat_t"": 4, ""p_t"": [0.0005459684205402862, 0.029783832648419946, 0.3633854747525794, 0.12940355209426302, 0.4768811720841974], ""h_t"": 0.5113316288116928, ""rho_t"": 0.2338892220377401}",strict,,True
2023-12-15,4.0,"[0.0003243864192469147, 0.020911912808428475, 0.3660308882412577, 0.11712283735691359, 0.49560997517415345]",0.44287309730506236,0.41479305122307747,0.2839235830227079,0.36760306674221005,"{""L"": 0.6109156989173367, ""T"": 0.8096563478896097, ""P"": 0.87170923455904, ""E"": 0.4369301626266743, ""H"": 0.7456733099680581, ""I"": 0.36760306674221005, ""d"": 1.048102344140937, ""a"": 0.49103028045867425, ""g_raw"": 0.7695663122998055, ""g_stress"": -0.22950977952210877, ""s"": 0.44287309730506236, ""drift_probe_raw"": -0.2325060182298764, ""drift_flag"": 0, ""k_hat_t"": 4, ""p_t"": [0.0003243864192469147, 0.020911912808428475, 0.3660308882412577, 0.11712283735691359, 0.49560997517415345], ""h_t"": 0.41479305122307747, ""rho_t"": 0.2839235830227079}",strict,,True
2023-12-22,4.0,"[0.00018802442013971755, 0.022737353116038552, 0.3262542948186743, 0.08698209839500302, 0.5638382292501444]",0.3488352407290529,0.37764592485429516,0.2349838339479814,0.4772333029126256,"{""L"": 0.8045415968589869, ""T"": 0.8377399216653003, ""P"": 0.8572776752898831, ""E"": -0.009076981749913449, ""H"": 0.8293450301489206, ""I"": 0.4772333029126256, ""d"": 1.1004906743467668, ""a"": 0.16084190153589634, ""g_raw"": 0.6306662879413316, ""g_stress"": -0.6241629754938263, ""s"": 0.3488352407290529, ""drift_probe_raw"": -0.2220581036674149, ""drift_flag"": 0, ""k_hat_t"": 4, ""p_t"": [0.00018802442013971755, 0.022737353116038552, 0.3262542948186743, 0.08698209839500302, 0.5638382292501444], ""h_t"": 0.37764592485429516, ""rho_t"": 0.2349838339479814}",strict,,True
2023-12-29,2.0,"[0.0006766511959785059, 0.014948273713539078, 0.41732704041039015, 0.16850942581570424, 0.3985386088643881]",0.40832342348844974,0.361192970010546,0.24341341712875253,0.22804472804789896,"{""L"": 0.55333072747492, ""T"": 0.8242741997091241, ""P"": 0.881826017232514, ""E"": 0.26581785318441836, ""H"": 0.7302847651962899, ""I"": 0.22804472804789896, ""d"": 0.782040617008066, ""a"": 0.6798944361483958, ""g_raw"": 0.7309675265782309, ""g_stress"": -0.37090059712640655, ""s"": 0.40832342348844974, ""drift_probe_raw"": -0.22216560526926155, ""drift_flag"": 0, ""k_hat_t"": 2, ""p_t"": [0.0006766511959785059, 0.014948273713539078, 0.41732704041039015, 0.16850942581570424, 0.3985386088643881], ""h_t"": 0.361192970010546, ""rho_t"": 0.24341341712875253}",strict,,True
2024-01-05,2.0,"[0.002431355598786515, 0.011309466947862992, 0.44730759327348224, 0.28114196616542797, 0.25780961801444024]",0.4355959135746552,0.5628733666242076,0.30942088318137384,-0.0030725050507987677,"{""L"": 0.4155393995989659, ""T"": 0.5621813766302634, ""P"": 0.7063267814233669, ""E"": 0.4530171573249422, ""H"": 0.5395609370160203, ""I"": -0.0030725050507987677, ""d"": 0.70902294243287, ""a"": 0.7543079307422467, ""g_raw"": 0.7316654365875583, ""g_stress"": -0.2590554503794364, ""s"": 0.4355959135746552, ""drift_probe_raw"": -0.21401355040917025, ""drift_flag"": 0, ""k_hat_t"": 2, ""p_t"": [0.002431355598786515, 0.011309466947862992, 0.44730759327348224, 0.28114196616542797, 0.25780961801444024], ""h_t"": 0.5628733666242076, ""rho_t"": 0.30942088318137384}",strict,,True
2024-01-12,2.0,"[0.00249231623732824, 0.006347342637380167, 0.46315745737364244, 0.3234816209066439, 0.20452126284500532]",0.4321167289660937,0.4374852837378755,0.23408876423214708,-0.10055795613620819,"{""L"": 0.47941199980980076, ""T"": 0.7547483616459725, ""P"": 0.7800406810122947, ""E"": 0.4222934596410658, ""H"": 0.6509368967530843, ""I"": -0.10055795613620819, ""d"": 1.060022556833487, ""a"": 0.4235587091472073, ""g_raw"": 0.7417906329903471, ""g_stress"": -0.27322013117312144, ""s"": 0.4321167289660937, ""drift_probe_raw"": -0.21219735260954775, ""drift_flag"": 0, ""k_hat_t"": 2, ""p_t"": [0.00249231623732824, 0.006347342637380167, 0.46315745737364244, 0.3234816209066439, 0.20452126284500532], ""h_t"": 0.4374852837378755, ""rho_t"": 0.23408876423214708}",strict,,True
2024-01-19,3.0,"[0.005578281327595604, 0.003286220917486301, 0.4187434124032169, 0.4617276279560613, 0.11066445739563989]",0.5045984294785997,0.38415108729149194,0.2574139496217165,-0.32749129657423787,"{""L"": 0.1175847988091086, ""T"": 0.9242756218685579, ""P"": 0.8074096372385031, ""E"": 0.6924797471725647, ""H"": 0.5723827964872645, ""I"": -0.32749129657423787, ""d"": 1.342560074202419, ""a"": 0.41371285183411743, ""g_raw"": 0.8781364630182682, ""g_stress"": 0.018394236534517577, ""s"": 0.5045984294785997, ""drift_probe_raw"": -0.21043791979245885, ""drift_flag"": 0, ""k_hat_t"": 3, ""p_t"": [0.005578281327595604, 0.003286220917486301, 0.4187434124032169, 0.4617276279560613, 0.11066445739563989], ""h_t"": 0.38415108729149194, ""rho_t"": 0.2574139496217165}",strict,,True
2024-01-26,2.0,"[0.0038978317111051123, 0.005723419535076253, 0.4423349383621884, 0.39015320075368587, 0.1578906096379442]",0.434003020763275,0.33571465288247765,0.2242919695179243,-0.2011099098695252,"{""L"": 0.1276077018362044, ""T"": 0.9204536562857006, ""P"": 0.796314847116812, ""E"": 0.597640355137047, ""H"": 0.5722805722136799, ""I"": -0.2011099098695252, ""d"": 0.795144691559474, ""a"": 0.4621783644843199, ""g_raw"": 0.628661528021897, ""g_stress"": -0.26553724679112656, ""s"": 0.434003020763275, ""drift_probe_raw"": -0.20735077705195581, ""drift_flag"": 0, ""k_hat_t"": 2, ""p_t"": [0.0038978317111051123, 0.005723419535076253, 0.4423349383621884, 0.39015320075368587, 0.1578906096379442], ""h_t"": 0.33571465288247765, ""rho_t"": 0.2242919695179243}",strict,,True
2024-02-02,2.0,"[0.0014592205004552703, 0.012792616880910754, 0.4431636642678203, 0.24974055794310998, 0.2928439404077037]",0.3272459945452133,0.4185221369604428,0.18219978135579407,0.05741729510759181,"{""L"": 0.2630500051603536, ""T"": 0.9601739523391729, ""P"": 0.7776478794944924, ""E"": 0.140221503602042, ""H"": 0.635692855256475, ""I"": 0.05741729510759181, ""d"": 0.2412087410049902, ""a"": 0.6286538727373243, ""g_raw"": 0.4349313068711573, ""g_stress"": -0.720667578467065, ""s"": 0.3272459945452133, ""drift_probe_raw"": -0.20745392037180158, ""drift_flag"": 0, ""k_hat_t"": 2, ""p_t"": [0.0014592205004552703, 0.012792616880910754, 0.4431636642678203, 0.24974055794310998, 0.2928439404077037], ""h_t"": 0.4185221369604428, ""rho_t"": 0.18219978135579407}",strict,,True
2024-02-09,2.0,"[0.0036240552840260056, 0.007055599110394692, 0.4462045589376553, 0.37025986076933476, 0.17285592589858917]",0.33777031640647637,0.3491158247041749,0.1756914300770004,-0.16501225288125038,"{""L"": -0.07446010239801862, ""T"": 1.060013672550827, ""P"": 0.8817617057683096, ""E"": 0.08971456215529683, ""H"": 0.5616611708756594, ""I"": -0.16501225288125038, ""d"": 0.5495378134319363, ""a"": 0.48039742702585286, ""g_raw"": 0.5149676202288946, ""g_stress"": -0.6732463225971506, ""s"": 0.33777031640647637, ""drift_probe_raw"": -0.20695500160222735, ""drift_flag"": 0, ""k_hat_t"": 2, ""p_t"": [0.0036240552840260056, 0.007055599110394692, 0.4462045589376553, 0.37025986076933476, 0.17285592589858917], ""h_t"": 0.3491158247041749, ""rho_t"": 0.1756914300770004}",strict,,True
2024-02-16,2.0,"[0.003217028340017798, 0.011454263397520367, 0.4431898303671854, 0.3262595222975568, 0.21587935559771962]",0.3012164385871246,0.4002939163785037,0.1609215976236823,-0.07992826608175202,"{""L"": 0.0012593893155343205, ""T"": 0.9081634050714564, ""P"": 0.722750155759331, ""E"": 0.10615843043002171, ""H"": 0.4990484864410562, ""I"": -0.07992826608175202, ""d"": 0.21588972555147373, ""a"": 0.39550487596339046, ""g_raw"": 0.30569730075743207, ""g_stress"": -0.8415119825414641, ""s"": 0.3012164385871246, ""drift_probe_raw"": -0.20072528288115224, ""drift_flag"": 0, ""k_hat_t"": 2, ""p_t"": [0.003217028340017798, 0.011454263397520367, 0.4431898303671854, 0.3262595222975568, 0.21587935559771962], ""h_t"": 0.4002939163785037, ""rho_t"": 0.1609215976236823}",strict,,True
2024-02-23,2.0,"[0.002987049357186919, 0.01151611812945858, 0.4449666762495425, 0.3211031784105332, 0.2194269778532788]",0.3755792741789587,0.4150429392130181,0.20081642470135797,-0.07299178668694936,"{""L"": -0.027670533736178615, ""T"": 0.9689932531905812, ""P"": 0.746742107255702, ""E"": 0.8602939274832848, ""H"": 0.5147649519361575, ""I"": -0.07299178668694936, ""d"": 0.15764099745877597, ""a"": 0.0807803142318672, ""g_raw"": 0.11921065584532159, ""g_stress"": -0.5083548160251119, ""s"": 0.3755792741789587, ""drift_probe_raw"": -0.1875337348171062, ""drift_flag"": 0, ""k_hat_t"": 2, ""p_t"": [0.002987049357186919, 0.01151611812945858, 0.4449666762495425, 0.3211031784105332, 0.2194269778532788], ""h_t"": 0.4150429392130181, ""rho_t"": 0.20081642470135797}",strict,,True
2024-03-01,2.0,"[0.0018947948018776155, 0.010638729139817277, 0.45383037405269866, 0.2895969521468406, 0.2440391498587658]",0.31591138730614476,0.4281435549798438,0.170239725849741,-0.026637601715895916,"{""L"": 0.1333507217047047, ""T"": 1.0713346535420092, ""P"": 0.8019670277498807, ""E"": 0.1517301083988889, ""H"": 0.6287991743590553, ""I"": -0.026637601715895916, ""d"": 0.2590810474506842, ""a"": 0.377722090482707, ""g_raw"": 0.3184015689666956, ""g_stress"": -0.7726257056089593, ""s"": 0.31591138730614476, ""drift_probe_raw"": -0.17634782516377034, ""drift_flag"": 0, ""k_hat_t"": 2, ""p_t"": [0.0018947948018776155, 0.010638729139817277, 0.45383037405269866, 0.2895969521468406, 0.2440391498587658], ""h_t"": 0.4281435549798438, ""rho_t"": 0.170239725849741}",strict,,True
2024-03-08,2.0,"[0.001092511553796736, 0.017918105526555598, 0.42942378859593505, 0.21201963160843584, 0.3395459627152768]",0.26249105475172957,0.45223739293384074,0.15100203930269152,0.12475344778284195,"{""L"": 0.3425978561506456, ""T"": 0.9105075888290576, ""P"": 0.6871431738935128, ""E"": -0.3180568789382229, ""H"": 0.6275025920238065, ""I"": 0.12475344778284195, ""d"": 0.3519625971914104, ""a"": 0.36390134094228, ""g_raw"": 0.3579319690668452, ""g_stress"": -1.0330612129758432, ""s"": 0.26249105475172957, ""drift_probe_raw"": -0.1766084232638599, ""drift_flag"": 0, ""k_hat_t"": 2, ""p_t"": [0.001092511553796736, 0.017918105526555598, 0.42942378859593505, 0.21201963160843584, 0.3395459627152768], ""h_t"": 0.45223739293384074, ""rho_t"": 0.15100203930269152}",strict,,True
2024-03-15,2.0,"[0.0017849103743246713, 0.018414072880858823, 0.43386472483886496, 0.24711358822939677, 0.29882270367655467]",0.42001156815244456,0.41908768261612783,0.23606446313381846,0.06233251079624637,"{""L"": 0.22147706940914383, ""T"": 0.7824168079459344, ""P"": 0.6724884051948221, ""E"": 0.8698405974351346, ""H"": 0.5305588118434401, ""I"": 0.06233251079624637, ""d"": 0.236124049780132, ""a"": 0.34661125800910614, ""g_raw"": 0.29136765389461905, ""g_stress"": -0.3227259041329247, ""s"": 0.42001156815244456, ""drift_probe_raw"": -0.16934966686106048, ""drift_flag"": 0, ""k_hat_t"": 2, ""p_t"": [0.0017849103743246713, 0.018414072880858823, 0.43386472483886496, 0.24711358822939677, 0.29882270367655467], ""h_t"": 0.41908768261612783, ""rho_t"": 0.23606446313381846}",strict,,True
2024-03-22,4.0,"[0.0005111089238869338, 0.021111382996143808, 0.3972995652724023, 0.15147110297932026, 0.4296068398282468]",0.31851046330522986,0.38078918251006294,0.19493087653318164,0.2521694651090541,"{""L"": 0.4401558229504795, ""T"": 0.945572539789084, ""P"": 0.8731546111865729, ""E"": -0.23057031291819982, ""H"": 0.7253013709030144, ""I"": 0.2521694651090541, ""d"": 0.612796231802088, ""a"": 0.6540451625336393, ""g_raw"": 0.6334206971678636, ""g_stress"": -0.7606255713784582, ""s"": 0.31851046330522986, ""drift_probe_raw"": -0.16835960961035865, ""drift_flag"": 0, ""k_hat_t"": 4, ""p_t"": [0.0005111089238869338, 0.021111382996143808, 0.3972995652724023, 0.15147110297932026, 0.4296068398282468], ""h_t"": 0.38078918251006294, ""rho_t"": 0.19493087653318164}",strict,,True
2024-03-29,2.0,"[0.001652841197949721, 0.012936973014433643, 0.44641823768766054, 0.26259653547926665, 0.27639541262068945]",0.33173615322770134,0.3868774701278295,0.1827693655906173,0.0252673723002337,"{""L"": 0.300261506937929, ""T"": 0.8670713327287575, ""P"": 0.8174219073878659, ""E"": 0.18304650113815865, ""H"": 0.6279350460772032, ""I"": 0.0252673723002337, ""d"": 0.16251565724743738, ""a"": 0.58995673644776, ""g_raw"": 0.3762361968475987, ""g_stress"": -0.7003431419844426, ""s"": 0.33173615322770134, ""drift_probe_raw"": -0.16762016932574603, ""drift_flag"": 0, ""k_hat_t"": 2, ""p_t"": [0.001652841197949721, 0.012936973014433643, 0.44641823768766054, 0.26259653547926665, 0.27639541262068945], ""h_t"": 0.3868774701278295, ""rho_t"": 0.1827693655906173}",strict,,True
2024-04-05,2.0,"[0.006226061969445888, 0.008263562333299423, 0.42528153212125486, 0.41160360022592807, 0.14862524335007177]",0.4021223937573244,0.41636452669349033,0.2092322814515658,-0.21657339535159512,"{""L"": 0.029158398410223885, ""T"": 0.7666549109319075, ""P"": 0.6036538583323164, ""E"": 0.24535339358702113, ""H"": 0.43090604277333633, ""I"": -0.21657339535159512, ""d"": 0.6664312536465316, ""a"": 0.7031245931197314, ""g_raw"": 0.6847779233831315, ""g_stress"": -0.39662955680475964, ""s"": 0.4021223937573244, ""drift_probe_raw"": -0.16631362238057462, ""drift_flag"": 0, ""k_hat_t"": 2, ""p_t"": [0.006226061969445888, 0.008263562333299423, 0.42528153212125486, 0.41160360022592807, 0.14862524335007177], ""h_t"": 0.41636452669349033, ""rho_t"": 0.2092322814515658}",strict,,True
2024-04-12,2.0,"[0.005317574557225475, 0.01243792444625003, 0.42926892940757816, 0.3696470853800253, 0.18332848620892092]",0.42806436102192097,0.4050066366428243,0.2266980438930305,-0.1433209231357313,"{""L"": 0.06009868182662659, ""T"": 0.6893815673966162, ""P"": 0.49888261929643607, ""E"": 0.7718571692553348, ""H"": 0.39004367614357527, ""I"": -0.1433209231357313, ""d"": 0.5028679020854213, ""a"": 0.2817653540353322, ""g_raw"": 0.39231662806037676, ""g_stress"": -0.2897529052840695, ""s"": 0.42806436102192097, ""drift_probe_raw"": -0.1621265558940785, ""drift_flag"": 0, ""k_hat_t"": 2, ""p_t"": [0.005317574557225475, 0.01243792444625003, 0.42926892940757816, 0.3696470853800253, 0.18332848620892092], ""h_t"": 0.4050066366428243, ""rho_t"": 0.2266980438930305}",strict,,True
2024-04-19,3.0,"[0.05623585808216851, 0.0024372165166228377, 0.24626679777587995, 0.6661321549770741, 0.028927972648254436]",0.571883215580188,0.5717929483736988,0.39219883033386715,-0.6922642716549219,"{""L"": -0.2336882591907038, ""T"": 0.2577213369185602, ""P"": 0.12822026257070734, ""E"": 0.21813976515421363, ""H"": 0.028782229887891378, ""I"": -0.6922642716549219, ""d"": 1.7752825426377226, ""a"": 1.3012921679042202, ""g_raw"": 1.5382873552709713, ""g_stress"": 0.2895387828124397, ""s"": 0.571883215580188, ""drift_probe_raw"": -0.1595547296200838, ""drift_flag"": 0, ""k_hat_t"": 3, ""p_t"": [0.05623585808216851, 0.0024372165166228377, 0.24626679777587995, 0.6661321549770741, 0.028927972648254436], ""h_t"": 0.5717929483736988, ""rho_t"": 0.39219883033386715}",strict,,True
2024-04-26,3.0,"[0.019997309768978528, 0.006040816870980086, 0.34703928256542416, 0.5511313748198073, 0.07579121597480992]",0.4632077363462732,0.5422473754947982,0.29211117254900965,-0.4436568766489941,"{""L"": -0.18708075363552787, ""T"": 0.503025779118675, ""P"": 0.36356150599166126, ""E"": 0.37459098721035483, ""H"": 0.19211709773524038, ""I"": -0.4436568766489941, ""d"": 0.868969485391579, ""a"": 0.9169748068034916, ""g_raw"": 0.8929721460975353, ""g_stress"": -0.14743554550631288, ""s"": 0.4632077363462732, ""drift_probe_raw"": -0.1595570847640706, ""drift_flag"": 0, ""k_hat_t"": 3, ""p_t"": [0.019997309768978528, 0.006040816870980086, 0.34703928256542416, 0.5511313748198073, 0.07579121597480992], ""h_t"": 0.5422473754947982, ""rho_t"": 0.29211117254900965}",strict,,True
2024-05-03,2.0,"[0.0034650148762811095, 0.021923369181448812, 0.42842432582135803, 0.29028562897205146, 0.25590166114886065]",0.35225860469547005,0.40135509822964976,0.1943838869425537,-0.03449985857464618,"{""L"": 0.15705602441673835, ""T"": 0.5359148560992448, ""P"": 0.4575205826917934, ""E"": -0.13728412113358168, ""H"": 0.3647727550743794, ""I"": -0.03449985857464618, ""d"": 0.49257206011790194, ""a"": 1.0197004007835646, ""g_raw"": 0.7561362304507333, ""g_stress"": -0.6091259570892367, ""s"": 0.35225860469547005, ""drift_probe_raw"": -0.1539700657472969, ""drift_flag"": 0, ""k_hat_t"": 2, ""p_t"": [0.0034650148762811095, 0.021923369181448812, 0.42842432582135803, 0.29028562897205146, 0.25590166114886065], ""h_t"": 0.40135509822964976, ""rho_t"": 0.1943838869425537}",strict,,True
2024-05-10,2.0,"[0.0019611176693431877, 0.02594019066195874, 0.42300447369315197, 0.23113496115564136, 0.31795925681990467]",0.39361167838662436,0.32073894081412235,0.2250927035213347,0.06198053580588067,"{""L"": 0.22445409042240602, ""T"": 0.6055520671433958, ""P"": 0.5236410272162213, ""E"": 0.5137096333641317, ""H"": 0.43263511647320624, ""I"": 0.06198053580588067, ""d"": 0.5761738072824785, ""a"": 0.25102893907994306, ""g_raw"": 0.41360137318121076, ""g_stress"": -0.4321557401539167, ""s"": 0.39361167838662436, ""drift_probe_raw"": -0.14729542683346084, ""drift_flag"": 0, ""k_hat_t"": 2, ""p_t"": [0.0019611176693431877, 0.02594019066195874, 0.42300447369315197, 0.23113496115564136, 0.31795925681990467], ""h_t"": 0.32073894081412235, ""rho_t"": 0.2250927035213347}",strict,,True
2024-05-17,4.0,"[0.00016664311259721233, 0.06705878964520279, 0.2541138770382667, 0.053451406677150454, 0.6252092835267828]",0.5014614309851795,0.2912402295541341,0.3601000343610796,0.5355385380388709,"{""L"": 0.3642312716132382, ""T"": 0.7293440265060368, ""P"": 0.6036800913739918, ""E"": 0.12106357304418425, ""H"": 0.551882940765906, ""I"": 0.5355385380388709, ""d"": 1.669671774381984, ""a"": 0.9156680240732968, ""g_raw"": 1.2926698992276404, ""g_stress"": 0.005845740587714476, ""s"": 0.5014614309851795, ""drift_probe_raw"": -0.14811584973704092, ""drift_flag"": 0, ""k_hat_t"": 4, ""p_t"": [0.00016664311259721233, 0.06705878964520279, 0.2541138770382667, 0.053451406677150454, 0.6252092835267828], ""h_t"": 0.2912402295541341, ""rho_t"": 0.3601000343610796}",strict,,True
2024-05-24,4.0,"[0.00046214989205566677, 0.04616460857185471, 0.3362699463731137, 0.10275112247673583, 0.5143521726862401]",0.4953677642182874,0.3166557834783246,0.3260639363766267,0.35247657748155903,"{""L"": 0.22569295268915734, ""T"": 0.7810178779458669, ""P"": 0.6770219793469555, ""E"": 0.6937914255992168, ""H"": 0.5328889331934552, ""I"": 0.35247657748155903, ""d"": 0.9235997391794641, ""a"": 0.6063408905775314, ""g_raw"": 0.7649703148784978, ""g_stress"": -0.01852947326989171, ""s"": 0.4953677642182874, ""drift_probe_raw"": -0.14871666809278097, ""drift_flag"": 0, ""k_hat_t"": 4, ""p_t"": [0.00046214989205566677, 0.04616460857185471, 0.3362699463731137, 0.10275112247673583, 0.5143521726862401], ""h_t"": 0.3166557834783246, ""rho_t"": 0.3260639363766267}",strict,,True
2024-05-31,2.0,"[0.003119545059045862, 0.02250075740615053, 0.4277573745286363, 0.27549951034565734, 0.2711228126605098]",0.3170988502806915,0.3790877942940728,0.17646789641467642,-0.0012925074100843675,"{""L"": 0.06952215936550227, ""T"": 0.6116491583924695, ""P"": 0.5562912548296248, ""E"": -0.10130900818007754, ""H"": 0.3809588828909714, ""I"": -0.0012925074100843675, ""d"": 0.1884242067701412, ""a"": 0.8890349044883047, ""g_raw"": 0.538729555629223, ""g_stress"": -0.767136563742624, ""s"": 0.3170988502806915, ""drift_probe_raw"": -0.1488895232738904, ""drift_flag"": 0, ""k_hat_t"": 2, ""p_t"": [0.003119545059045862, 0.02250075740615053, 0.4277573745286363, 0.27549951034565734, 0.2711228126605098], ""h_t"": 0.3790877942940728, ""rho_t"": 0.17646789641467642}",strict,,True
2024-06-07,2.0,"[0.0019293889823220106, 0.019734283681463526, 0.433912075454666, 0.24716662721614288, 0.29725762466540545]",0.22871214670851456,0.3404090537736305,0.12847878510277055,0.03964474890175393,"{""L"": 0.15061413137557667, ""T"": 0.7575592822533103, ""P"": 0.6784538466771927, ""E"": -0.4427051254415948, ""H"": 0.49500486300818747, ""I"": 0.03964474890175393, ""d"": 0.16816483333631407, ""a"": 0.40133630561260747, ""g_raw"": 0.28475056947446076, ""g_stress"": -1.2155974428653509, ""s"": 0.22871214670851456, ""drift_probe_raw"": -0.14833377162970354, ""drift_flag"": 0, ""k_hat_t"": 2, ""p_t"": [0.0019293889823220106, 0.019734283681463526, 0.433912075454666, 0.24716662721614288, 0.29725762466540545], ""h_t"": 0.3404090537736305, ""rho_t"": 0.12847878510277055}",strict,,True
2024-06-14,2.0,"[0.0012093996714165156, 0.014985950972803487, 0.44392045191477214, 0.23128783319668222, 0.3085963642443257]",0.32363882303339847,0.31584076084441365,0.1816860223095007,0.05883534428139109,"{""L"": 0.28541141636848205, ""T"": 0.9659112564624935, ""P"": 0.7400556059581526, ""E"": -0.015484950953077864, ""H"": 0.6372474077988037, ""I"": 0.05883534428139109, ""d"": 0.5590380762492877, ""a"": 0.4431591461133877, ""g_raw"": 0.5010986111813377, ""g_stress"": -0.7370990685375303, ""s"": 0.32363882303339847, ""drift_probe_raw"": -0.14787432074700121, ""drift_flag"": 0, ""k_hat_t"": 2, ""p_t"": [0.0012093996714165156, 0.014985950972803487, 0.44392045191477214, 0.23128783319668222, 0.3085963642443257], ""h_t"": 0.31584076084441365, ""rho_t"": 0.1816860223095007}",strict,,True
